dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
01/07/1993,27.172,0.144,Singapore,Singapore,0.80N,103.66E
01/08/1993,27.478,0.207,Singapore,Singapore,0.80N,103.66E
01/09/1993,26.897,0.239,Singapore,Singapore,0.80N,103.66E
01/10/1993,26.559,0.228,Singapore,Singapore,0.80N,103.66E
01/11/1993,26.589,0.168,Singapore,Singapore,0.80N,103.66E
01/12/1993,26.447,0.186,Singapore,Singapore,0.80N,103.66E
01/01/1994,26.579,0.284,Singapore,Singapore,0.80N,103.66E
01/02/1994,26.89,0.183,Singapore,Singapore,0.80N,103.66E
01/03/1994,26.405,0.199,Singapore,Singapore,0.80N,103.66E
01/04/1994,27.288,0.264,Singapore,Singapore,0.80N,103.66E
01/05/1994,27.582,0.164,Singapore,Singapore,0.80N,103.66E
01/06/1994,27.63,0.392,Singapore,Singapore,0.80N,103.66E
01/07/1994,27.655,0.348,Singapore,Singapore,0.80N,103.66E
01/08/1994,27.384,0.394,Singapore,Singapore,0.80N,103.66E
01/09/1994,27.428,0.369,Singapore,Singapore,0.80N,103.66E
01/10/1994,26.885,0.242,Singapore,Singapore,0.80N,103.66E
01/11/1994,26.522,0.203,Singapore,Singapore,0.80N,103.66E
01/12/1994,26.805,0.379,Singapore,Singapore,0.80N,103.66E
01/01/1995,26.471,0.436,Singapore,Singapore,0.80N,103.66E
01/02/1995,26.252,0.3,Singapore,Singapore,0.80N,103.66E
01/03/1995,27.17,0.216,Singapore,Singapore,0.80N,103.66E
01/04/1995,27.328,0.282,Singapore,Singapore,0.80N,103.66E
01/05/1995,27.961,0.235,Singapore,Singapore,0.80N,103.66E
01/06/1995,28.083,0.233,Singapore,Singapore,0.80N,103.66E
01/07/1995,27.284,0.155,Singapore,Singapore,0.80N,103.66E
01/08/1995,26.835,0.221,Singapore,Singapore,0.80N,103.66E
01/09/1995,27.329,0.217,Singapore,Singapore,0.80N,103.66E
01/10/1995,27.046,0.12,Singapore,Singapore,0.80N,103.66E
01/11/1995,26.86,0.198,Singapore,Singapore,0.80N,103.66E
01/12/1995,26.251,0.167,Singapore,Singapore,0.80N,103.66E
01/01/1996,26.019,0.358,Singapore,Singapore,0.80N,103.66E
01/02/1996,26.392,0.283,Singapore,Singapore,0.80N,103.66E
01/03/1996,27.289,0.283,Singapore,Singapore,0.80N,103.66E
01/04/1996,27.284,0.141,Singapore,Singapore,0.80N,103.66E
01/05/1996,27.985,0.195,Singapore,Singapore,0.80N,103.66E
01/06/1996,27.877,0.252,Singapore,Singapore,0.80N,103.66E
01/07/1996,27.652,0.285,Singapore,Singapore,0.80N,103.66E
01/08/1996,26.931,0.301,Singapore,Singapore,0.80N,103.66E
01/09/1996,27.06,0.184,Singapore,Singapore,0.80N,103.66E
01/10/1996,26.693,0.11,Singapore,Singapore,0.80N,103.66E
01/11/1996,26.976,0.065,Singapore,Singapore,0.80N,103.66E
01/12/1996,26.362,0.166,Singapore,Singapore,0.80N,103.66E
01/01/1997,26.495,0.299,Singapore,Singapore,0.80N,103.66E
01/02/1997,26.985,0.25,Singapore,Singapore,0.80N,103.66E
01/03/1997,27.384,0.242,Singapore,Singapore,0.80N,103.66E
01/04/1997,27.141,0.082,Singapore,Singapore,0.80N,103.66E
01/05/1997,28.275,0.2,Singapore,Singapore,0.80N,103.66E
01/06/1997,28.122,0.321,Singapore,Singapore,0.80N,103.66E
01/07/1997,27.817,0.298,Singapore,Singapore,0.80N,103.66E
01/08/1997,27.847,0.257,Singapore,Singapore,0.80N,103.66E
01/09/1997,27.459,0.295,Singapore,Singapore,0.80N,103.66E
01/10/1997,27.053,0.275,Singapore,Singapore,0.80N,103.66E
01/11/1997,27.144,0.23,Singapore,Singapore,0.80N,103.66E
01/12/1997,26.945,0.214,Singapore,Singapore,0.80N,103.66E
01/01/1998,27.423,0.394,Singapore,Singapore,0.80N,103.66E
01/02/1998,28.253,0.259,Singapore,Singapore,0.80N,103.66E
01/03/1998,28.716,0.188,Singapore,Singapore,0.80N,103.66E
01/04/1998,28.625,0.22,Singapore,Singapore,0.80N,103.66E
01/05/1998,28.88,0.159,Singapore,Singapore,0.80N,103.66E
01/06/1998,28.248,0.191,Singapore,Singapore,0.80N,103.66E
01/07/1998,27.562,0.339,Singapore,Singapore,0.80N,103.66E
01/08/1998,26.935,0.138,Singapore,Singapore,0.80N,103.66E
01/09/1998,27.34,0.156,Singapore,Singapore,0.80N,103.66E
01/10/1998,27.383,0.244,Singapore,Singapore,0.80N,103.66E
01/11/1998,27.464,0.125,Singapore,Singapore,0.80N,103.66E
01/12/1998,26.482,0.263,Singapore,Singapore,0.80N,103.66E
01/01/1999,26.47,0.266,Singapore,Singapore,0.80N,103.66E
01/02/1999,27.001,0.249,Singapore,Singapore,0.80N,103.66E
01/03/1999,27.09,0.21,Singapore,Singapore,0.80N,103.66E
01/04/1999,27.715,0.253,Singapore,Singapore,0.80N,103.66E
01/05/1999,27.536,0.211,Singapore,Singapore,0.80N,103.66E
01/06/1999,27.578,0.149,Singapore,Singapore,0.80N,103.66E
01/07/1999,27.183,0.297,Singapore,Singapore,0.80N,103.66E
01/08/1999,26.83,0.3,Singapore,Singapore,0.80N,103.66E
01/09/1999,26.937,0.235,Singapore,Singapore,0.80N,103.66E
01/10/1999,26.482,0.153,Singapore,Singapore,0.80N,103.66E
01/11/1999,26.848,0.137,Singapore,Singapore,0.80N,103.66E
01/12/1999,26.531,0.239,Singapore,Singapore,0.80N,103.66E
01/01/2000,26.016,0.462,Singapore,Singapore,0.80N,103.66E
01/02/2000,26.508,0.335,Singapore,Singapore,0.80N,103.66E
01/03/2000,27.25,0.301,Singapore,Singapore,0.80N,103.66E
01/04/2000,27.186,0.189,Singapore,Singapore,0.80N,103.66E
01/05/2000,28.227,0.209,Singapore,Singapore,0.80N,103.66E
01/06/2000,27.358,0.364,Singapore,Singapore,0.80N,103.66E
01/07/2000,27.553,0.33,Singapore,Singapore,0.80N,103.66E
01/08/2000,27.051,0.428,Singapore,Singapore,0.80N,103.66E
01/09/2000,27.069,0.221,Singapore,Singapore,0.80N,103.66E
01/10/2000,27.169,0.309,Singapore,Singapore,0.80N,103.66E
01/11/2000,27.041,0.194,Singapore,Singapore,0.80N,103.66E
01/12/2000,26.73,0.257,Singapore,Singapore,0.80N,103.66E
01/01/2001,26.202,0.325,Singapore,Singapore,0.80N,103.66E
01/02/2001,26.775,0.184,Singapore,Singapore,0.80N,103.66E
01/03/2001,27.598,0.552,Singapore,Singapore,0.80N,103.66E
01/04/2001,27.345,0.199,Singapore,Singapore,0.80N,103.66E
01/05/2001,28.073,0.163,Singapore,Singapore,0.80N,103.66E
01/06/2001,27.605,0.224,Singapore,Singapore,0.80N,103.66E
01/07/2001,27.648,0.22,Singapore,Singapore,0.80N,103.66E
01/08/2001,27.361,0.36,Singapore,Singapore,0.80N,103.66E
01/09/2001,27.087,0.323,Singapore,Singapore,0.80N,103.66E
01/10/2001,27.104,0.312,Singapore,Singapore,0.80N,103.66E
01/11/2001,26.918,0.115,Singapore,Singapore,0.80N,103.66E
01/12/2001,26.556,0.184,Singapore,Singapore,0.80N,103.66E
01/01/2002,26.558,0.425,Singapore,Singapore,0.80N,103.66E
01/02/2002,26.99,0.323,Singapore,Singapore,0.80N,103.66E
01/03/2002,27.572,0.25,Singapore,Singapore,0.80N,103.66E
01/04/2002,27.614,0.226,Singapore,Singapore,0.80N,103.66E
01/05/2002,28.388,0.352,Singapore,Singapore,0.80N,103.66E
01/06/2002,28.032,0.147,Singapore,Singapore,0.80N,103.66E
01/07/2002,27.738,0.241,Singapore,Singapore,0.80N,103.66E
01/08/2002,27.682,0.129,Singapore,Singapore,0.80N,103.66E
01/09/2002,27.006,0.276,Singapore,Singapore,0.80N,103.66E
01/10/2002,27.527,0.423,Singapore,Singapore,0.80N,103.66E
01/11/2002,26.946,0.207,Singapore,Singapore,0.80N,103.66E
01/12/2002,26.82,0.159,Singapore,Singapore,0.80N,103.66E
01/01/2003,26.445,0.222,Singapore,Singapore,0.80N,103.66E
01/02/2003,26.875,0.167,Singapore,Singapore,0.80N,103.66E
01/03/2003,27.754,0.27,Singapore,Singapore,0.80N,103.66E
01/04/2003,27.327,0.433,Singapore,Singapore,0.80N,103.66E
01/05/2003,28.574,0.258,Singapore,Singapore,0.80N,103.66E
01/06/2003,28.22,0.498,Singapore,Singapore,0.80N,103.66E
01/07/2003,27.524,0.338,Singapore,Singapore,0.80N,103.66E
01/08/2003,27.617,0.359,Singapore,Singapore,0.80N,103.66E
01/09/2003,27.048,0.264,Singapore,Singapore,0.80N,103.66E
01/10/2003,27.015,0.278,Singapore,Singapore,0.80N,103.66E
01/11/2003,26.937,0.277,Singapore,Singapore,0.80N,103.66E
01/12/2003,26.406,0.258,Singapore,Singapore,0.80N,103.66E
01/01/2004,26.648,0.505,Singapore,Singapore,0.80N,103.66E
01/02/2004,27.225,0.211,Singapore,Singapore,0.80N,103.66E
01/03/2004,27.426,0.151,Singapore,Singapore,0.80N,103.66E
01/04/2004,28.016,0.341,Singapore,Singapore,0.80N,103.66E
01/05/2004,28.268,0.207,Singapore,Singapore,0.80N,103.66E
01/06/2004,28.309,0.336,Singapore,Singapore,0.80N,103.66E
01/07/2004,26.837,0.309,Singapore,Singapore,0.80N,103.66E
01/08/2004,27.637,0.115,Singapore,Singapore,0.80N,103.66E
01/09/2004,27.141,0.271,Singapore,Singapore,0.80N,103.66E
01/10/2004,26.993,0.392,Singapore,Singapore,0.80N,103.66E
01/11/2004,26.926,0.27,Singapore,Singapore,0.80N,103.66E
01/12/2004,26.518,0.24,Singapore,Singapore,0.80N,103.66E
01/01/2005,26.375,0.463,Singapore,Singapore,0.80N,103.66E
01/02/2005,27.969,0.39,Singapore,Singapore,0.80N,103.66E
01/03/2005,27.998,0.269,Singapore,Singapore,0.80N,103.66E
01/04/2005,27.839,0.175,Singapore,Singapore,0.80N,103.66E
01/05/2005,28.031,0.173,Singapore,Singapore,0.80N,103.66E
01/06/2005,28.251,0.243,Singapore,Singapore,0.80N,103.66E
01/07/2005,27.537,0.186,Singapore,Singapore,0.80N,103.66E
01/08/2005,27.553,0.154,Singapore,Singapore,0.80N,103.66E
01/09/2005,27.662,0.366,Singapore,Singapore,0.80N,103.66E
01/10/2005,26.959,0.233,Singapore,Singapore,0.80N,103.66E
01/11/2005,26.904,0.103,Singapore,Singapore,0.80N,103.66E
01/12/2005,26.845,0.236,Singapore,Singapore,0.80N,103.66E
01/01/2006,26.318,0.308,Singapore,Singapore,0.80N,103.66E
01/02/2006,27.235,0.272,Singapore,Singapore,0.80N,103.66E
01/03/2006,27.84,0.289,Singapore,Singapore,0.80N,103.66E
01/04/2006,27.294,0.249,Singapore,Singapore,0.80N,103.66E
01/05/2006,27.842,0.252,Singapore,Singapore,0.80N,103.66E
01/06/2006,27.502,0.206,Singapore,Singapore,0.80N,103.66E
01/07/2006,27.907,0.233,Singapore,Singapore,0.80N,103.66E
01/08/2006,27.629,0.186,Singapore,Singapore,0.80N,103.66E
01/09/2006,27.222,0.171,Singapore,Singapore,0.80N,103.66E
01/10/2006,27.493,0.197,Singapore,Singapore,0.80N,103.66E
01/11/2006,27.106,0.323,Singapore,Singapore,0.80N,103.66E
01/12/2006,26.553,0.27,Singapore,Singapore,0.80N,103.66E
01/01/2007,26.392,0.327,Singapore,Singapore,0.80N,103.66E
01/02/2007,26.81,0.311,Singapore,Singapore,0.80N,103.66E
01/03/2007,27.291,0.253,Singapore,Singapore,0.80N,103.66E
01/04/2007,27.496,0.292,Singapore,Singapore,0.80N,103.66E
01/05/2007,27.95,0.116,Singapore,Singapore,0.80N,103.66E
01/06/2007,28.052,0.237,Singapore,Singapore,0.80N,103.66E
01/07/2007,27.344,0.224,Singapore,Singapore,0.80N,103.66E
01/08/2007,27.174,0.249,Singapore,Singapore,0.80N,103.66E
01/09/2007,27.105,0.261,Singapore,Singapore,0.80N,103.66E
01/10/2007,26.961,0.097,Singapore,Singapore,0.80N,103.66E
01/11/2007,26.741,0.125,Singapore,Singapore,0.80N,103.66E
01/12/2007,26.244,0.223,Singapore,Singapore,0.80N,103.66E
01/01/2008,26.535,0.276,Singapore,Singapore,0.80N,103.66E
01/02/2008,26.583,0.252,Singapore,Singapore,0.80N,103.66E
01/03/2008,26.49,0.336,Singapore,Singapore,0.80N,103.66E
01/04/2008,27.282,0.198,Singapore,Singapore,0.80N,103.66E
01/05/2008,28.043,0.202,Singapore,Singapore,0.80N,103.66E
01/06/2008,27.696,0.309,Singapore,Singapore,0.80N,103.66E
01/07/2008,27.222,0.409,Singapore,Singapore,0.80N,103.66E
01/08/2008,27.121,0.351,Singapore,Singapore,0.80N,103.66E
01/09/2008,27.086,0.303,Singapore,Singapore,0.80N,103.66E
01/10/2008,26.921,0.216,Singapore,Singapore,0.80N,103.66E
01/11/2008,27.143,0.236,Singapore,Singapore,0.80N,103.66E
01/12/2008,26.69,0.263,Singapore,Singapore,0.80N,103.66E
01/01/2009,26.474,0.284,Singapore,Singapore,0.80N,103.66E
01/02/2009,26.983,0.246,Singapore,Singapore,0.80N,103.66E
01/03/2009,26.984,0.11,Singapore,Singapore,0.80N,103.66E
01/04/2009,27.893,0.165,Singapore,Singapore,0.80N,103.66E
01/05/2009,28.445,0.285,Singapore,Singapore,0.80N,103.66E
01/06/2009,28.435,0.313,Singapore,Singapore,0.80N,103.66E
01/07/2009,27.779,0.429,Singapore,Singapore,0.80N,103.66E
01/08/2009,27.665,0.382,Singapore,Singapore,0.80N,103.66E
01/09/2009,27.745,0.266,Singapore,Singapore,0.80N,103.66E
01/10/2009,27.447,0.127,Singapore,Singapore,0.80N,103.66E
01/11/2009,27.063,0.237,Singapore,Singapore,0.80N,103.66E
01/12/2009,26.767,0.238,Singapore,Singapore,0.80N,103.66E
01/01/2010,27.064,0.346,Singapore,Singapore,0.80N,103.66E
01/02/2010,28.141,0.145,Singapore,Singapore,0.80N,103.66E
01/03/2010,27.882,0.421,Singapore,Singapore,0.80N,103.66E
01/04/2010,28.18,0.166,Singapore,Singapore,0.80N,103.66E
01/05/2010,28.822,0.285,Singapore,Singapore,0.80N,103.66E
01/06/2010,28.024,0.364,Singapore,Singapore,0.80N,103.66E
01/07/2010,27.356,0.359,Singapore,Singapore,0.80N,103.66E
01/08/2010,27.388,0.355,Singapore,Singapore,0.80N,103.66E
01/09/2010,27.159,0.133,Singapore,Singapore,0.80N,103.66E
01/10/2010,27.459,0.291,Singapore,Singapore,0.80N,103.66E
01/11/2010,27.094,0.178,Singapore,Singapore,0.80N,103.66E
01/12/2010,26.673,0.328,Singapore,Singapore,0.80N,103.66E
01/01/2011,25.957,0.422,Singapore,Singapore,0.80N,103.66E
01/02/2011,26.936,0.27,Singapore,Singapore,0.80N,103.66E
01/03/2011,27.083,0.157,Singapore,Singapore,0.80N,103.66E
01/04/2011,27.507,0.19,Singapore,Singapore,0.80N,103.66E
01/05/2011,28.259,0.21,Singapore,Singapore,0.80N,103.66E
01/06/2011,28.024,0.237,Singapore,Singapore,0.80N,103.66E
01/07/2011,28.153,0.368,Singapore,Singapore,0.80N,103.66E
01/08/2011,27.647,0.231,Singapore,Singapore,0.80N,103.66E
01/09/2011,27.436,0.222,Singapore,Singapore,0.80N,103.66E
01/10/2011,26.878,0.237,Singapore,Singapore,0.80N,103.66E
01/11/2011,27.049,0.314,Singapore,Singapore,0.80N,103.66E
01/12/2011,26.457,0.431,Singapore,Singapore,0.80N,103.66E
01/01/2012,26.842,0.419,Singapore,Singapore,0.80N,103.66E
01/02/2012,26.955,0.232,Singapore,Singapore,0.80N,103.66E
01/03/2012,27.058,0.259,Singapore,Singapore,0.80N,103.66E
01/04/2012,27.278,0.432,Singapore,Singapore,0.80N,103.66E
01/05/2012,28,0.24,Singapore,Singapore,0.80N,103.66E
01/06/2012,28.372,0.498,Singapore,Singapore,0.80N,103.66E
01/07/2012,27.445,0.353,Singapore,Singapore,0.80N,103.66E
01/08/2012,27.556,0.542,Singapore,Singapore,0.80N,103.66E
01/09/2012,27.551,0.22,Singapore,Singapore,0.80N,103.66E
01/10/2012,27.192,0.229,Singapore,Singapore,0.80N,103.66E
01/11/2012,26.951,0.215,Singapore,Singapore,0.80N,103.66E
01/12/2012,26.443,0.308,Singapore,Singapore,0.80N,103.66E
01/01/2013,26.836,0.36,Singapore,Singapore,0.80N,103.66E
01/02/2013,26.563,0.381,Singapore,Singapore,0.80N,103.66E
01/03/2013,28.053,0.193,Singapore,Singapore,0.80N,103.66E
01/04/2013,27.767,0.613,Singapore,Singapore,0.80N,103.66E
01/05/2013,28.083,0.189,Singapore,Singapore,0.80N,103.66E
01/06/2013,28.662,0.431,Singapore,Singapore,0.80N,103.66E
01/07/2013,27.487,0.418,Singapore,Singapore,0.80N,103.66E
01/08/2013,27.372,0.417,Singapore,Singapore,0.80N,103.66E
01/09/2013,,,Singapore,Singapore,0.80N,103.66E
